Country,League,home_team,away_team,home_score,away_score,season_year,first_half,second_half,home_team_goals_current_time,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals,away_team_goals_assist,home_team_yellow_card_why,away_team_yellow_card_why,home_team_red_card_why,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,expected_goals_xg_home,expected_goals_xg_away,Ball_Possession_Home,Ball_Possession_Away,Shots_on_Goal_Home,Shots_on_Goal_Away,Offsides_Home,Offsides_Away,Goalkeeper_Saves_Home,Goalkeeper_Saves_Away,Fouls_Home,Fouls_Away,Red_Cards_Home,Red_Cards_Away,Yellow_Cards_Home,Yellow_Cards_Away,Total_Passes_Home,Total_Passes_Away,resultado,diferencia_goles,total_goles,Mayor_Posesion,equipo_mas_amarillas,equipo_recibe_mas_tiros,portero_mas_paradas,minuto_gol_home,minuto_gol_away,equipo_marco_primero,equipo_ganador,anoto_primero_y_gano,save_ratio_home,save_ratio_away,equipo_mas_faltas,mas_faltas_perdio,gana_quien_mas_amarillas
Italy,Serie-a,Verona,Parma,3,2,2019/2020,1 - 1,2 - 1,"[""45+2'"", ""54'"", ""81'""]","['Di Carmine S.', 'Zaccagni M.', 'Pessina M.']","['(Penalty)', '(Veloso M.)', '(Verre V.)']","[""14'"", ""64'""]","['Kulusevski D.', 'Gagliolo R.']","['(Cornelius A.)', '-']","['(Tripping)', '(Foul)']","['(Tripping)', '(Tripping)', '(Tripping)']",,,"[""46'"", ""46'"", ""46'"", ""64'"", ""83'""]","['Lazovic D.', 'Alan Empereur', 'Zaccagni M.', 'Pessina M.', 'Badu']","['Dimarco F.', 'Dawidowicz P.', 'Di Carmine S.', 'Borini F.', 'Verre V.']","[""46'"", ""46'"", ""60'"", ""76'"", ""85'""]","['Kurtic J.', 'Gervinho', 'Karamoh Y.', 'Darmian M.', 'Siligardi L.']","['Barilla A.', 'Cornelius A.', 'Caprari G.', 'Laurini V.', 'Hernani']",0.74,1.06,53.0,47.0,5.0,5.0,2.0,0.0,3.0,2.0,14.0,10.0,0.0,0.0,2.0,3.0,,,local,1,5,local,visitante,igual,local,2.0,14.0,home,home,1,0.6,0.4,home,0,False
Italy,Serie-a,Bologna,Cagliari,1,1,2019/2020,1 - 0,0 - 1,"[""45+2'""]",['Barrow M.'],['-'],"[""46'""]",['Simeone G.'],['(Nainggolan R.)'],"['(Roughing)', '(Holding)', '(Tripping)']","['(Roughing)', '(Foul)']",,,"[""70'"", ""71'"", ""71'"", ""90'""]","['Dominguez N.', 'Krejci L.', 'Sansone N.', 'Svanberg M.']","['Schouten J.', 'Dijks M.', 'Palacio R.', 'Medel G.']","[""24'"", ""65'"", ""78'""]","['Lykogiannis C.', 'Pisacane F.', 'Ionita A.']","['Ceppitelli L.', 'Walukiewicz S.', 'Pellegrini Lu.']",1.38,0.81,57.0,43.0,7.0,4.0,5.0,0.0,3.0,6.0,20.0,17.0,0.0,0.0,3.0,2.0,,,empate,0,2,local,local,visitante,visitante,2.0,46.0,home,draw,0,0.75,0.8571428571428571,home,1,False
Italy,Serie-a,Inter,Brescia,6,0,2019/2020,3 - 0,3 - 0,"[""5'"", ""20'"", ""45'"", ""52'"", ""83'"", ""88'""]","['Young A.', 'Sanchez A.', ""D'Ambrosio D."", 'Gagliardini R.', 'Eriksen C.', 'Candreva A.']","['(Sanchez A.)', '(Penalty)', '(Young A.)', '(Sanchez A.)', '-', '(Eriksen C.)']",,,,"['(Tripping)', '(Roughing)']","['(Tripping)', '(Tripping)']",,,"[""46'"", ""59'"", ""67'"", ""68'"", ""68'""]","['Ranocchia A.', 'Agoume L.', 'Candreva A.', 'Lukaku R.', 'Eriksen C.']","['de Vrij S.', 'Barella N.', 'Moses V.', 'Martinez L.', 'Gagliardini R.']","[""46'"", ""46'"", ""58'"", ""59'"", ""82'""]","['Torregrossa E.', 'Bjarnason B.', 'Mangraviti M.', 'Spalek N.', 'Ghezzi A.']","['Donnarumma A.', 'Skrabb S.', 'Sabelli S.', 'Zmrhal J.', 'Dessena D.']",2.09,1.12,66.0,34.0,12.0,1.0,1.0,0.0,1.0,6.0,13.0,10.0,0.0,0.0,2.0,2.0,,,local,6,6,local,igual,visitante,visitante,5.0,,home,home,1,1.0,0.5,home,0,False
Italy,Serie-a,Genoa,Juventus,1,3,2019/2020,0 - 0,1 - 3,"[""76'""]",['Pinamonti A.'],['(Biraschi D.)'],"[""50'"", ""56'"", ""73'""]","['Dybala P.', 'Ronaldo C.', 'Douglas Costa']","['(Cuadrado J.)', '(Pjanic M.)', '(Dybala P.)']","['(Roughing)', '(Tripping)', '(Elbowing)', '(Roughing)', '(Tripping)']",['(Roughing)'],,,"[""46'"", ""46'"", ""62'"", ""75'"", ""77'""]","['Lerager L.', 'Sanabria A.', 'Barreca A.', 'Biraschi D.', 'Pandev G.']","['Schone L.', 'Favilli A.', 'Ghiglione P.', 'Sturaro S.', 'Cassata F.']","[""66'"", ""74'"", ""74'"", ""83'"", ""83'""]","['Douglas Costa', 'Ramsey A.', 'Higuain G.', 'Matuidi B.', 'Olivieri M.']","['Bernardeschi F.', 'Pjanic M.', 'Ronaldo C.', 'Rabiot A.', 'Dybala P.']",1.03,1.21,44.0,56.0,2.0,9.0,5.0,0.0,6.0,1.0,21.0,10.0,0.0,0.0,5.0,1.0,,,visitante,2,4,visitante,local,local,local,76.0,50.0,away,away,1,0.6666666666666666,0.5,home,1,False
Italy,Serie-a,Torino,Lazio,1,2,2019/2020,1 - 0,0 - 2,"[""5'""]",['Belotti A.'],['(Penalty)'],"[""48'"", ""72'""]","['Immobile C.', 'Parolo M.']","['(Luis Alberto)', '(Immobile C.)']",['(Holding)'],"['(Handling)', '(Holding)', '(Tripping)']",,,"[""59'"", ""60'"", ""70'"", ""80'"", ""80'""]","['Berenguer A.', 'Ansaldi C.', 'Edera S.', 'Millico V.', 'Djidji K.']","['Verdi S.', 'De Silvestri L.', 'Aina O.', 'Bremer', 'Lukic S.']","[""60'"", ""60'"", ""90'"", ""90'""]","['Correa J.', 'Lukaku J.', 'Bastos', 'Anderson D.']","['Caicedo F.', 'Jony', 'Lazzari M.', 'Patric']",0.95,1.12,48.0,52.0,1.0,6.0,0.0,6.0,4.0,0.0,15.0,16.0,0.0,0.0,1.0,3.0,,,visitante,1,3,visitante,visitante,local,local,5.0,48.0,home,away,0,0.6666666666666666,0.0,away,0,True
Italy,Serie-a,Parma,Inter,1,2,2019/2020,1 - 0,0 - 2,"[""15'""]",['Gervinho'],['(Kucka J.)'],"[""84'"", ""87'""]","['de Vrij S.', 'Bastoni A.']","['(Martinez L.)', '(Moses V.)']","['(Roughing)', '(Unsportsmanlike conduct)', '(Not on pitch, Unsportsmanlike conduct)', '(Roughing)']","['(Unsportsmanlike conduct)', '(Tripping)', '(Holding)', '(Foul)']",['(Unsportsmanlike conduct)'],"['(Not on pitch, Unsportsmanlike conduct)']","[""46'"", ""55'"", ""77'"", ""86'"", ""86'""]","['Pezzella G.', 'Hernani', 'Regini V.', 'Brugman G.', 'Darmian M.']","['Gagliolo R.', 'Scozzarella M.', 'Dermaku K.', 'Gervinho', 'Laurini V.']","[""68'"", ""69'"", ""69'"", ""73'"", ""89'""]","['Sanchez A.', 'Moses V.', 'Young A.', 'Bastoni A.', 'Valero B.']","['Eriksen C.', 'Candreva A.', 'Biraghi C.', 'Godin D.', 'Martinez L.']",1.61,1.45,37.0,63.0,2.0,9.0,1.0,2.0,7.0,1.0,10.0,13.0,1.0,1.0,3.0,4.0,,,visitante,1,3,visitante,visitante,local,local,15.0,84.0,home,away,0,0.7777777777777778,0.5,away,0,True
Italy,Serie-a,Napoli,Spal,3,1,2019/2020,2 - 1,1 - 0,"[""4'"", ""36'"", ""78'""]","['Mertens D.', 'Callejon J.', 'Younes A.']","['(Ruiz F.)', '(Elmas E.)', '(Ruiz F.)']","[""29'""]",['Petagna A.'],['(Reca A.)'],,"['(Roughing)', '(Tripping)', '(Tripping)']",,,"[""64'"", ""64'"", ""76'"", ""80'"", ""81'""]","['Milik A.', 'Lozano H.', 'Younes A.', 'Manolas K.', 'Ghoulam F.']","['Mertens D.', 'Insigne L.', 'Callejon J.', 'Koulibaly K.', 'Rui M.']","[""46'"", ""75'"", ""75'"", ""80'""]","['Valoti M.', 'Dabo B.', ""D'Alessandro M."", 'Floccari S.']","['Reca A.', 'Murgia A.', 'Strefezza G.', 'Petagna A.']",1.685,1.12,60.0,40.0,11.0,3.0,2.0,0.0,2.0,8.0,15.0,14.0,0.0,0.0,0.0,3.0,,,local,2,4,local,visitante,visitante,visitante,4.0,29.0,home,home,1,0.6666666666666666,0.7272727272727273,home,0,False
Italy,Serie-a,Sampdoria,Bologna,1,2,2019/2020,0 - 0,1 - 2,"[""88'""]",['Bonazzoli F.'],['(Augello T.)'],"[""72'"", ""75'""]","['Barrow M.', 'Orsolini R.']","['(Penalty)', '(Barrow M.)']","['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)']",['(Holding)'],,,"[""72'"", ""74'"", ""79'"", ""80'"", ""80'""]","['Bonazzoli F.', 'Yoshida M.', 'Augello T.', 'Ramirez G.', 'Leris M.']","['La Gumina A.', 'Tonelli L.', 'Bereszynski B.', 'Linetty K.', 'Murru N.']","[""54'"", ""54'"", ""83'"", ""87'"", ""87'""]","['Schouten J.', 'Barrow M.', 'Dominguez N.', 'Svanberg M.', 'Cangiano G.']","['Poli A.', 'Sansone N.', 'Medel G.', 'Soriano R.', 'Palacio R.']",1.43,0.97,46.0,54.0,7.0,4.0,1.0,2.0,2.0,6.0,20.0,15.0,0.0,0.0,3.0,1.0,,,visitante,1,3,visitante,local,visitante,visitante,88.0,72.0,away,away,1,0.5,0.8571428571428571,home,1,False
Italy,Serie-a,Sassuolo,Verona,3,3,2019/2020,0 - 0,3 - 3,"[""53'"", ""77'"", ""90+6'""]","['Boga J.', 'Boga J.', 'Rogerio']","['(Defrel G.)', '(Caputo F.)', '(Peluso F.)']","[""51'"", ""57'"", ""68'""]","['Lazovic D.', 'Stepinski M.', 'Pessina M.']","['(Stepinski M.)', '(Lazovic D.)', '-']","['(Roughing)', '(Holding)']","['(Tripping)', '(Roughing)', '(Not on pitch, Unsportsmanlike conduct)']",,,"[""46'"", ""46'"", ""72'"", ""76'"", ""82'""]","['Rogerio', 'Boga J.', 'Traore H. J.', 'Chiriches V.', 'Obiang P.']","['Kyriakopoulos G.', 'Haraslin L.', 'Defrel G.', 'Magnani G.', 'Bourabia M.']","[""46'"", ""60'"", ""67'"", ""90+1'""]","['Alan Empereur', 'Pazzini G.', 'Badu', 'Verre V.']","['Kumbulla M.', 'Stepinski M.', 'Veloso M.', 'Zaccagni M.']",0.95,0.75,68.0,32.0,9.0,4.0,0.0,1.0,1.0,6.0,17.0,13.0,0.0,0.0,2.0,2.0,,,empate,0,6,local,igual,visitante,visitante,6.0,51.0,home,draw,0,0.25,0.6666666666666666,home,1,False
Italy,Serie-a,Udinese,Atalanta,2,3,2019/2020,1 - 1,1 - 2,"[""31'"", ""87'""]","['Lasagna K.', 'Lasagna K.']","['(Fofana S.)', '(Zeegelaar M.)']","[""9'"", ""71'"", ""79'""]","['Zapata D.', 'Muriel L.', 'Muriel L.']","['(Papu Gomez)', '-', '(Papu Gomez)']","['(Tripping)', '(Tripping)']","['(Tripping)', '(Tripping)']",,,"[""65'"", ""66'"", ""71'"", ""82'"", ""82'""]","['Rodrigo Becao', 'Zeegelaar M.', 'Okaka S.', 'ter Avest H.', 'Nestorovski I.']","['Troost-Ekong W.', 'Sema K.', 'Teodorczyk L.', 'Jajalo M.', 'Stryger Larsen J.']","[""46'"", ""52'"", ""59'"", ""59'"", ""80'""]","['Palomino J. L.', 'Muriel L.', 'Gosens R.', 'De Roon M.', 'Ilicic J.']","['Djimsiti B.', 'Malinovsky R.', 'Hateboer H.', 'Pasalic M.', 'Papu Gomez']",0.95,1.23,36.0,64.0,4.0,13.0,2.0,0.0,10.0,2.0,14.0,9.0,0.0,0.0,2.0,2.0,,,visitante,1,5,visitante,igual,local,local,31.0,9.0,away,away,1,0.7692307692307693,0.5,home,1,False
Italy,Serie-a,AC Milan,AS Roma,2,0,2019/2020,0 - 0,2 - 0,"[""76'"", ""89'""]","['Rebic A.', 'Calhanoglu H.']","['-', '(Penalty)']",,,,"['(Holding)', '(Foul)']","['(Foul)', '(Tripping)']",,,"[""54'"", ""54'"", ""78'""]","['Saelemaekers A.', 'Paqueta L.', 'Leao R.']","['Castillejo S.', 'Bonaventura G.', 'Rebic A.']","[""58'"", ""69'"", ""69'"", ""81'"", ""81'""]","['Perez C.', 'Kalinic N.', 'Perotti D.', 'Diawara A.', 'Pastore J.']","['Kluivert J.', 'Dzeko E.', 'Mkhitaryan H.', 'Pellegrini Lo.', 'Cristante B.']",1.7650000000000001,1.27,56.0,44.0,7.0,2.0,1.0,0.0,2.0,5.0,9.0,17.0,0.0,0.0,2.0,2.0,,,local,2,2,local,igual,visitante,visitante,76.0,,home,home,1,1.0,0.7142857142857143,away,1,False
Italy,Serie-a,Lazio,Fiorentina,2,1,2019/2020,0 - 1,2 - 0,"[""67'"", ""83'""]","['Immobile C.', 'Luis Alberto']","['(Penalty)', '-']","[""25'""]",['Ribery F.'],['(Dalbert)'],"['(Tripping)', '(Roughing)', '(Tripping)', '(Tripping)', '(Roughing)']","['(Tripping)', '(Roughing)']","['(Not on pitch, Unsportsmanlike conduct)']",['(Elbowing)'],"[""46'"", ""68'"", ""81'"", ""81'"", ""90'""]","['Radu S.', 'Correa J.', 'Lukaku J.', 'Marusic A.', 'Anderson D.']","['Bastos', 'Caicedo F.', 'Jony', 'Lazzari M.', 'Luis Alberto']","[""46'"", ""63'"", ""74'"", ""84'"", ""84'""]","['Igor', 'Vlahovic D.', 'Venuti L.', 'Sottil R.', 'Pulgar E.']","['Dalbert', 'Cutrone P.', 'Ceccherini F.', 'Ribery F.', 'Badelj M.']",1.61,1.08,56.0,44.0,4.0,5.0,4.0,2.0,4.0,2.0,13.0,13.0,0.0,1.0,5.0,2.0,,,local,1,3,local,local,local,local,67.0,25.0,away,home,0,0.8,0.5,empate,0,True
Italy,Serie-a,Cagliari,Torino,4,2,2019/2020,2 - 0,2 - 2,"[""12'"", ""17'"", ""46'"", ""68'""]","['Nandez N.', 'Simeone G.', 'Nainggolan R.', 'Joao Pedro Galvao']","['-', '(Lykogiannis C.)', '(Joao Pedro Galvao)', '(Penalty)']","[""60'"", ""65'""]","['Bremer', 'Belotti A.']","['(Aina O.)', '(Verdi S.)']","['(Roughing)', '(Roughing)', '(Roughing)']",,"['(Not on pitch, Unsportsmanlike conduct)']",,"[""59'"", ""59'"", ""66'"", ""87'"", ""87'""]","['Cigarini L.', 'Ionita A.', 'Pellegrini Lu.', 'Cacciatore F.', 'Ragatzu D.']","['Nainggolan R.', 'Mattiello F.', 'Lykogiannis C.', 'Carboni A.', 'Joao Pedro Galvao']","[""59'"", ""59'"", ""74'"", ""74'"", ""80'""]","['Verdi S.', 'Ansaldi C.', 'Lukic S.', 'Singo W.', 'Millico V.']","['Edera S.', 'De Silvestri L.', 'Rincon T.', 'Aina O.', 'Berenguer A.']",1.165,0.85,43.0,57.0,5.0,6.0,1.0,2.0,4.0,1.0,15.0,12.0,0.0,0.0,3.0,0.0,,,local,2,6,visitante,local,local,local,12.0,60.0,home,home,1,0.6666666666666666,0.2,home,0,True
Italy,Serie-a,Brescia,Genoa,2,2,2019/2020,2 - 1,0 - 1,"[""10'"", ""13'""]","['Donnarumma A.', 'Semprini A.']","['(Sabelli S.)', '(Bjarnason B.)']","[""38'"", ""69'""]","['Falque I.', 'Pinamonti A.']","['(Penalty)', '(Penalty)']","['(Roughing)', '(Handling)', '(Holding)', '(Foul)']","['(Roughing)', '(Tripping)']",,,"[""67'"", ""67'"", ""73'"", ""83'"", ""83'""]","['Martella B.', 'Skrabb S.', 'Aye F.', 'Caldeira R.', 'Ghezzi A.']","['Semprini A.', 'Torregrossa E.', 'Zmrhal J.', 'Bjarnason B.', 'Tonali S.']","[""53'"", ""53'"", ""59'"", ""59'"", ""66'""]","['Pandev G.', 'Schone L.', 'Sanabria A.', 'Ghiglione P.', 'Lerager L.']","['Falque I.', 'Soumaoro A.', 'Destro M.', 'Barreca A.', 'Behrami V.']",1.43,0.66,49.0,51.0,4.0,8.0,1.0,2.0,6.0,2.0,16.0,16.0,0.0,0.0,4.0,2.0,,,empate,0,4,visitante,local,local,local,10.0,38.0,home,draw,0,0.75,0.5,empate,0,False
Italy,Serie-a,Juventus,Lecce,4,0,2019/2020,0 - 0,4 - 0,"[""53'"", ""62'"", ""83'"", ""85'""]","['Dybala P.', 'Ronaldo C.', 'Higuain G.', 'de Ligt M.']","['(Ronaldo C.)', '(Penalty)', '-', '(Douglas Costa)']",,,,['(Roughing)'],,,['(Tripping)'],"[""52'"", ""68'"", ""77'"", ""77'""]","['Douglas Costa', 'Ramsey A.', 'Higuain G.', 'Muratore S.']","['Rabiot A.', 'Bentancur R.', 'Dybala P.', 'Bernardeschi F.']","[""46'"", ""63'"", ""72'"", ""78'""]","['Rossettini L.', 'Babacar K.', 'Barak A.', 'Calderoni M.']","['Petriccione J.', 'Falco F.', 'Mancosu M.', 'Vera B.']",1.4,0.815,63.0,37.0,12.0,2.0,3.0,2.0,2.0,8.0,15.0,7.0,0.0,1.0,1.0,0.0,,,local,4,4,local,local,visitante,visitante,53.0,,home,home,1,1.0,0.6666666666666666,home,0,True
Italy,Serie-a,AS Roma,Sampdoria,2,1,2019/2020,0 - 1,2 - 0,"[""64'"", ""85'""]","['Dzeko E.', 'Dzeko E.']","['(Pellegrini Lo.)', '(Cristante B.)']","[""11'""]",['Gabbiadini M.'],['-'],['(Roughing)'],"['(Holding)', '(Tripping)']",,,"[""61'"", ""61'"", ""61'"", ""72'"", ""85'""]","['Cristante B.', 'Pellegrini Lo.', 'Zappacosta D.', 'Under C.', 'Kalinic N.']","['Diawara A.', 'Pastore J.', 'Bruno Peres', 'Perez C.', 'Mkhitaryan H.']","[""63'"", ""63'"", ""70'"", ""81'""]","['Leris M.', 'Bonazzoli F.', 'Ramirez G.', 'Murru N.']","['Jankto J.', 'Gabbiadini M.', 'Linetty K.', 'Augello T.']",1.31,0.5549999999999999,61.0,39.0,10.0,9.0,2.0,1.0,8.0,8.0,10.0,14.0,0.0,0.0,1.0,2.0,,,local,1,3,local,visitante,visitante,igual,64.0,11.0,away,home,0,0.8888888888888888,0.8,away,1,False
Italy,Serie-a,Atalanta,Lazio,3,2,2019/2020,1 - 2,2 - 0,"[""38'"", ""66'"", ""80'""]","['Gosens R.', 'Malinovsky R.', 'Palomino J. L.']","['(Hateboer H.)', '(De Roon M.)', '(Papu Gomez)']","[""5'"", ""11'""]","['De Roon M.', 'Milinkovic-Savic S.']","['(Own goal)', '(Luis Alberto)']","['(Elbowing)', '(Tripping)']","['(Roughing)', '(Tripping)']",,,"[""70'"", ""70'"", ""77'""]","['Castagne T.', 'Muriel L.', 'Ilicic J.']","['Gosens R.', 'Zapata D.', 'Malinovsky R.']","[""55'"", ""60'"", ""77'"", ""77'"", ""77'""]","['Caicedo F.', 'Parolo M.', 'Lukaku J.', 'Anderson A.', 'Bastos']","['Correa J.', 'Cataldi D.', 'Jony', 'Luis Alberto', 'Radu S.']",1.53,1.12,57.0,43.0,9.0,3.0,2.0,0.0,1.0,6.0,13.0,15.0,0.0,0.0,2.0,2.0,,,local,1,5,local,igual,visitante,visitante,38.0,5.0,away,home,0,0.3333333333333333,0.6666666666666666,away,1,False
Italy,Serie-a,Inter,Sassuolo,3,3,2019/2020,2 - 1,1 - 2,"[""41'"", ""45+1'"", ""86'""]","['Lukaku R.', 'Biraghi C.', 'Valero B.']","['(Penalty)', '(Sanchez A.)', '(Candreva A.)']","[""4'"", ""81'"", ""89'""]","['Caputo F.', 'Berardi D.', 'Magnani G.']","['(Djuricic F.)', '(Penalty)', '-']","['(Tripping)', '(Unsportsmanlike conduct)', '(Not on pitch, Unsportsmanlike conduct)']",['(Tripping)'],['(Tripping)'],,"[""54'"", ""62'"", ""62'"", ""75'"", ""75'""]","['de Vrij S.', 'Martinez L.', 'Agoume L.', 'Candreva A.', 'Young A.']","['Ranocchia A.', 'Sanchez A.', 'Eriksen C.', 'Moses V.', 'Biraghi C.']","[""46'"", ""58'"", ""58'"", ""67'"", ""79'""]","['Kyriakopoulos G.', 'Locatelli M.', 'Defrel G.', 'Haraslin L.', 'Magnani G.']","['Rogerio', 'Magnanelli F.', 'Caputo F.', 'Boga J.', 'Chiriches V.']",2.09,1.02,50.0,50.0,10.0,4.0,3.0,0.0,1.0,7.0,18.0,20.0,1.0,0.0,3.0,1.0,,,empate,0,6,empate,local,visitante,visitante,1.0,4.0,home,draw,0,0.25,0.7,away,1,False
Italy,Serie-a,Genoa,Parma,1,4,2019/2020,0 - 2,1 - 2,"[""59'""]",['Falque I.'],['(Penalty)'],"[""18'"", ""33'"", ""53'"", ""87'""]","['Cornelius A.', 'Cornelius A.', 'Cornelius A.', 'Kulusevski D.']","['-', '(Laurini V.)', '(Laurini V.)', '(Cornelius A.)']",['(Tripping)'],"['(Handling)', '(Handling)']",,,"[""46'"", ""58'"", ""58'"", ""67'"", ""73'""]","['Falque I.', 'Behrami V.', 'Pinamonti A.', 'Destro M.', 'Barreca A.']","['Cassata F.', 'Criscito D.', 'Pandev G.', 'Favilli A.', 'Masiello A.']","[""63'"", ""67'"", ""68'"", ""79'"", ""79'""]","['Kucka J.', 'Darmian M.', 'Barilla A.', 'Dermaku K.', 'Scozzarella M.']","['Hernani', 'Laurini V.', 'Gervinho', 'Alves B.', 'Brugman G.']",1.03,1.06,54.0,46.0,3.0,8.0,0.0,0.0,4.0,2.0,15.0,15.0,0.0,0.0,1.0,2.0,,,visitante,3,5,local,visitante,local,local,59.0,18.0,away,away,1,0.5,0.6666666666666666,empate,0,True
Italy,Serie-a,Torino,Udinese,1,0,2019/2020,1 - 0,0 - 0,"[""16'""]",['Belotti A.'],['(Edera S.)'],,,,"['(Roughing)', '(Unsportsmanlike conduct)']","['(Roughing)', '(Foul)']",,,"[""65'"", ""75'""]","['Aina O.', 'Lukic S.']","['Edera S.', 'Zaza S.']","[""54'"", ""55'"", ""76'"", ""76'""]","['Jajalo M.', 'Lasagna K.', 'Rodrigo Becao', 'Teodorczyk L.']","['Mandragora R.', 'Nestorovski I.', 'De Maio S.', 'Samir Caetano']",0.95,0.86,41.0,59.0,3.0,5.0,0.0,3.0,5.0,2.0,11.0,11.0,0.0,0.0,2.0,2.0,,,local,1,1,visitante,igual,local,local,16.0,,home,home,1,1.0,0.6666666666666666,empate,0,False
Italy,Serie-a,Spal,Cagliari,0,1,2019/2020,0 - 0,0 - 1,,,,"[""90+3'""]",['Simeone G.'],['(Joao Pedro Galvao)'],"['(Roughing)', '(Tripping)', '(Tripping)']","['(Roughing)', '(Holding)', '(Tripping)']",,,"[""56'"", ""56'"", ""63'"", ""63'"", ""79'""]","['Missiroli S.', 'Dabo B.', 'Reca A.', 'Fares M.', 'Cerri A.']","['Castro L.', ""D'Alessandro M."", 'Sala J.', 'Valoti M.', 'Strefezza G.']","[""66'"", ""66'"", ""72'"", ""72'"", ""90+4'""]","['Lykogiannis C.', 'Birsa V.', 'Cacciatore F.', 'Ragatzu D.', 'Carboni A.']","['Pellegrini Lu.', 'Ionita A.', 'Pisacane F.', 'Mattiello F.', 'Joao Pedro Galvao']",1.43,0.81,53.0,47.0,2.0,4.0,0.0,4.0,3.0,2.0,21.0,12.0,0.0,0.0,3.0,3.0,,,visitante,1,1,local,igual,local,local,,3.0,away,away,1,0.75,1.0,home,1,False
Italy,Serie-a,Verona,Napoli,0,2,2019/2020,0 - 1,0 - 1,,,,"[""38'"", ""90'""]","['Milik A.', 'Lozano H.']","['(Politano M.)', '(Ghoulam F.)']",['(Holding)'],['(Handling)'],,,"[""70'"", ""70'"", ""77'"", ""84'"", ""84'""]","['Salcedo E.', 'Pazzini G.', 'Pessina M.', 'Stepinski M.', 'Dimarco F.']","['Zaccagni M.', 'Di Carmine S.', 'Verre V.', 'Amrabat S.', 'Lazovic D.']","[""66'"", ""67'"", ""72'"", ""72'"", ""84'""]","['Ruiz F.', 'Ghoulam F.', 'Mertens D.', 'Lobotka S.', 'Lozano H.']","['Allan', 'Hysaj E.', 'Milik A.', 'Demme D.', 'Politano M.']",0.74,1.32,48.0,52.0,6.0,8.0,2.0,1.0,6.0,6.0,16.0,7.0,0.0,0.0,1.0,1.0,,,visitante,2,2,visitante,igual,local,igual,,38.0,away,away,1,0.75,1.0,home,1,False
Italy,Serie-a,Bologna,Juventus,0,2,2019/2020,0 - 2,0 - 0,,,,"[""23'"", ""36'""]","['Ronaldo C.', 'Dybala P.']","['(Penalty)', '(Bernardeschi F.)']",['(Unsportsmanlike conduct)'],"['(Delay of game)', '(Holding)', '(Tripping)']",,['(Roughing)'],"[""57'"", ""75'"", ""82'"", ""82'"", ""82'""]","['Palacio R.', 'Dominguez N.', 'Cangiano G.', 'Juwara M.', 'Poli A.']","['Svanberg M.', 'Soriano R.', 'Sansone N.', 'Orsolini R.', 'Medel G.']","[""66'"", ""70'"", ""70'"", ""79'""]","['Danilo', 'Matuidi B.', 'Ramsey A.', 'Douglas Costa']","['De Sciglio M.', 'Rabiot A.', 'Pjanic M.', 'Dybala P.']",1.38,1.21,44.0,56.0,1.0,5.0,4.0,3.0,3.0,1.0,16.0,17.0,0.0,1.0,1.0,4.0,,,visitante,2,2,visitante,visitante,local,local,,23.0,away,away,1,0.6,1.0,away,0,True
Italy,Serie-a,Fiorentina,Brescia,1,1,2019/2020,1 - 1,0 - 0,"[""29'""]",['Pezzella G.'],['(Pulgar E.)'],"[""17'""]",['Donnarumma A.'],['(Penalty)'],"['(Roughing)', '(Tripping)', '(Tripping)', '(Roughing)']","['(Roughing)', '(Roughing)', '(Foul)', '(Tripping)']","['(Roughing)', '(Not on pitch)']",,"[""46'"", ""67'"", ""73'"", ""90+2'"", ""90+2'""]","['Lirola P.', 'Ghezzal R.', 'Milenkovic N.', 'Sottil R.', 'Cutrone P.']","['Dalbert', 'Duncan A.', 'Ghezzal R.', 'Chiesa F.', 'Ribery F.']","[""54'"", ""55'"", ""66'"", ""84'""]","['Caldeira R.', 'Torregrossa E.', 'Spalek N.', 'Martella B.']","['Skrabb S.', 'Bjarnason B.', 'Zmrhal J.', 'Semprini A.']",1.495,1.12,54.0,46.0,8.0,3.0,2.0,1.0,2.0,7.0,21.0,21.0,1.0,0.0,5.0,4.0,,,empate,0,2,local,local,visitante,visitante,29.0,17.0,away,draw,0,0.6666666666666666,0.875,empate,0,False
